video_id,caption,label
29-s05e05,"[ ( grissom opens the morgue cabinet with VanessaKeaton s body inside . ),  ( he pulls out the table so he and sara can compare the body with the photos . ),  ( grissom lifts the sheet to look at her belly button . ),  ( it does nt match with the photo . ),      ( sara changes the photo to one with moles . ),              ( david lifts the body to show them the bruising on the back around the puncture wounds . ),          ( quick cgi pov : someone screams a two-pronged instrument is stabbed into her back . ),  ( end of cgi pov . ),  ( grissom looks at sara . ),",1
30-s05e05,"[ ( greg is back in the cunningham s backyard . ),  ( he looks around and finds the hanging bar-b-cue utensils . ),  ( he puts his kit down and takes a picture of the fork . ),  ( he tests it and finds blood . ),",1
31-s05e05,"[ ( grissom walks into the lab where sara is working on the laptop . ),                ( she clicks on the picture and finds the photo . ),  ( it s the same photo . ),  ( grissom shakes his head . ),  ( sara glances at him . ),            ",0
32-s05e05,"[ ( on the monitor is security tape footage from behind the skate park . ),  ( it shows TomCunningham meeting with AmyKeaton . ),  ( he opens the back of his suv and climbs in she removes her top as she prepares to climb inside also . ),    ( brass turns the tape off . ),                        ( brass stares at them for a long moment . ),  ",1
33-s05e05,"[ ( sara compares the photo with AmyKeaton . ),  ( sara and grissom interview AmyKeaton with DanKeaton in the room . ),                  ( dan gets to his feet . ),          ( dan grabs amy s hand . ),        ( dan , amy and sara sit down . ),  ( grissom takes out the bar-be-cue fork in a plastic bag . ),  ( he puts it on the table . ),      ( quick flashback to : [_night_] tom cunning and VanessaKeaton are in the pool kissing when AmyKeaton walks into the back yard . ),  ( she sees them together and grabs the fork . ),  ( she stabs vanessa in the back twice . ),    ( end of flashback . ),  ( resume to present . ),          ( quick flashback to : [_night_] after stabbing her , amy shouts at tom as he holds her wrists trying to calm her down . ),      ( they both turn to look at vanessa in the pool . ),        ( amy turns and leaves . ),  ( end of flashback . ),  ( resume to present . ),      ( grissom looks from dan to amy . ),    ",1
34-s05e05,"[ ( sara and grissom step out of the interview room . ),  ( together , they walk down the hallway side-by-side . ),  ( for a moment , they re silent . ),        ",0
19-s05e05,"[ ( catherine follows grissom into his office . ),  ( he s holding an open book in his hand , reading through it as he heads for his desk . ),          ( grissom sits down and does nt say anything . ),                ( she rolls her eyes and scoffs . ),    ( catherine sits down . ),  ( grissom still has nt said anything . ),                ( grissom takes off his glasses and looks at catherine . ),                              ( grissom puts his glasses back on . ),  ( catherine s touched . ),    ( catherine stands up and walks out of the office . ),  ( grissom sighs as he watches her go . ),",0
0-s05e03,"[ ( open on the statue of st. andrew . ),  ( the school bell rings marking the end of the day . ),  ( slow motion . ),  ( the double doors to the school open and children run out of the school , whooping and cheering that school is over . ),  ( resume motion . ),  ( school boys and school girls walk along the front of the school . ),  ( a car horn honks . ),  ( sister teresa , talking with another nun , looks up at the source of the blaring car horn . ),    ( sister teresa walks over to the parked car on the side of the road . ),  ( inside the car , sybil perez waits impatiently for her daughter . ),  ( sister teresa knocks on the passenger-side window . ),  ( sybil rolls the window down . ),                  ( sybil s phone rings . ),  ( she answers it . ),      ",1
1-s05e03,"[ ( sybil perez parks in the parking lot . ),  ( she gets out of the car and rushes over to her daughter . ),        ( sybil slaps april hard across the face . ),      ( two officers keep the two women apart . ),    ( sybil perez fights the officer , pounding on his chest with her fists and screaming . ),        ( brass interviews april perez . ),          ( off screen , we hear sybil crying . ),  ( brass turns around at the sounds of sobbing . ),  ( as he watches , carlos perez walks up and hugs sybil . ),                    ( quick flash to : [_earlier_] april runs out of the convenience store . ),    ( she sees alicia in the passenger seat of a black car . ),  ( the car is driving out of the parking lot . ),  ( end of flashback . ),  ( resume to present . ),          ( quick flash to : [_earlier_] april is in the car looking out the window and screaming . ),  ( the car drives away . ),  ( end of flashback . ),  ( resume to present . ),                        ( grissom sees something . ),    ( on the edge of her blouse is a large blood stain ),                          ( she removes her shirt and throws it at grissom . ),    ",1
2-s05e03,"[ ( brass is calling in the alert . ),          ( dispatch types in the alert . ),  ( programs are interrupted as breaking news is reported . ),        ( the highway sign on the side of the road flashes: ),  ( warrick and nick are going through april s red car . ),            ( nick dusts the door for prints . ),              ( over by the front of the convenience store , warrick watches as catherine measures the distance . ),            ( catherine continues to measure the distance into the parking lot toward the car . ),      ( quick flash to : [_earlier_] alicia screams the blurred figure pulls her into the car and hits her as she kicks and screams ),  ( the car door slams shut . ),  ( end of flash . ),  ( resume to present . ),  ( brass interviews the convenience store clerk as he carries a box of drinks . ),    ( the clerk puts the box down on the side . ),                                  ( catherine s phone rings . ),  ( she answers it and her side of the conversation fades into the background . ),    ( camera follows grissom as he walks out of the convenience store . ),          ( grissom heads toward nick . ),                    ( nick turns and looks at warrick . ),  ( warrick looks away . ),          ( catherine follows nick back to his car . ),",0
3-s05e03,"[ ( catherine walks up to the officer watching lindsay . ),                  ( catherine leads lindsay away . ),  ( catherine and lindsay go into an empty room . ),  ( they both sit down . ),                    ( lindsay gets up . ),              ( lindsay grabs her backpack and leaves the room . ),",0
4-s05e03,"[ ( greg and MiaDickerson , the new dna technician , walk into the lab . ),  ( warrick is sitting at the table with an array of items on it . ),    ( he does nt look up . ),      ( greg takes a moment and looks at the various school books and bags on the table . ),          ( at the sound of a new voce , warrick looks up . ),    ( greg makes the introductions . ),          ( warrick grabs the evidence bag and tosses it toward her . ),          ( mia leaves the room . ),  ( warrick watches her . ),  ( he looks sufficiently impressed . ),  ( greg turns and looks at warrick . ),            ( greg turns and leaves warrick chuckling . ),",0
