,Unnamed: 0,begin,end,filename,shot_id,transcript,death relative,score
7528,7528,00:51:27:05,00:51:29:00,5253646087419594905.xml,919,I thought you liked Tony? ,7.489489018917084,7.489489018917084
18200,18200,00:37:13:07,00:37:16:03,5269245838135402929.xml,664,"Yeah, Cheers.  Oh, and thanks,  for helping Ben out with the cake yesterday.",7.489484548568726,7.489484548568726
20547,20547,01:19:44:24,01:19:51:15,5271844722846213628.xml,1517,"Yeah, that's right - a cot.  You think I can't change? ",7.487685978412628,7.487685978412628
9202,9202,00:29:01:22,00:29:04:22,5256228221757951173.xml,491,Morning. ,7.48431533575058,7.48431533575058
4428,4428,00:05:02:23,00:05:04:12,5251033029316736209.xml,112,Morning. ,7.48431533575058,7.48431533575058
2165,2165,00:04:33:10,00:04:34:18,5248439298566680341.xml,85,"Right, that should do that. ",7.478597015142441,7.478597015142441
22378,22378,01:09:50:19,01:09:53:07,5274434588125702436.xml,1285,"Excuse me, mate, I've got another  lying relative to deal with.",7.472135126590729,7.472135126590729
259,259,00:15:50:19,00:15:56:07,5245830105934359183.xml,260,"No, it's all working out,  skipping and that.",7.47169703245163,7.47169703245163
9507,9507,00:47:19:19,00:47:20:10,5256228221757951173.xml,796,Go on... ,7.4706390500068665,7.4706390500068665
13290,13290,00:21:34:21,00:21:37:10,5264050645694159353.xml,441,Why d'you wanna go to Oxford  if it's not gonna be tough? But I can't.,7.464325428009033,7.464325428009033
104,104,00:05:54:18,00:05:56:03,5245830105934359183.xml,105,"Yeah, thanks, but  I've got something else lined up. What? That would be telling.",7.463812828063965,7.463812828063965
15257,15257,02:13:41:22,02:13:51:09,5264050645694159353.xml,2408,"needs to boss around  a whole bleeding congregation? Well, come on!  Do your worst!  Tell me I've sinned. ",7.463005930185318,7.463005930185318
2506,2506,00:22:10:24,00:22:12:11,5248439298566680341.xml,426,it starts.  Perhaps somebody  let it in by mistake.,7.461835443973541,7.461835443973541
21503,21503,00:23:54:17,00:23:57:20,5274434588125702436.xml,410,"Bianca?  If you're interested, we could make  it a more long-term arrangement. No, thanks.",7.46062770485878,7.46062770485878
18046,18046,00:26:38:10,00:26:42:21,5269245838135402929.xml,510,"so we have to act quickly.  I don't understand. If we rent it,  then we'll be able to expand.",7.46045783162117,7.46045783162117
21925,21925,00:46:29:07,00:46:33:03,5274434588125702436.xml,832,I don't know what trick  you've pulled... I don't pull tricks.  Not where my kids are concerned.,7.459741085767746,7.459741085767746
1924,1924,01:44:45:10,01:44:49:06,5245830105934359183.xml,1925,"Hey, why don't you come and get  a drink, you must be parched.",7.452594488859177,7.452594488859177
10125,10125,01:23:35:02,01:23:38:08,5256228221757951173.xml,1414,"You clearly don't trust me any more,  so maybe we'd better postpone the wedding till you do.",7.451459765434265,7.451459765434265
11304,11304,00:32:56:09,00:32:57:12,5258818087037440299.xml,673,"Yeah, yeah, it's amazing.  That's good.  See you.",7.4485182762146,7.4485182762146
17221,17221,01:37:08:01,01:37:09:09,5266645664934403562.xml,1790,Talk about headstrong.  You couldn't tell my Sam anything.,7.4479274451732635,7.4479274451732635
22949,22949,01:41:54:09,01:41:56:01,5274434588125702436.xml,1856,And I only had an hour to go. ,7.447674870491028,7.447674870491028
1129,1129,01:01:29:04,01:01:37:00,5245830105934359183.xml,1130,It doesn't stop him being obvious. ,7.4432991445064545,7.4432991445064545
5620,5620,01:07:32:03,01:07:39:10,5251033029316736209.xml,1304,"Yes, sir, no sir,  three bags full sir. Well, actually, Pat,  it's what you call give and take.",7.441400736570358,7.441400736570358
386,386,00:22:30:20,00:22:33:14,5245830105934359183.xml,387,Cos it's ours.  And that's all that matters.,7.439135760068893,7.439135760068893
12272,12272,01:22:37:11,01:22:44:19,5258818087037440299.xml,1641,"You know, get rid of the shame. ",7.437616586685181,7.437616586685181
9808,9808,01:03:39:00,01:03:44:18,5256228221757951173.xml,1097,"one way or another.  Hello, ladies.  Is this a private  confab or can anyone join in?",7.436651736497879,7.436651736497879
17894,17894,00:17:43:09,00:17:48:21,5269245838135402929.xml,358,"out there blue female comic.  What do you think? Just let me finish outlining  the concept, Jane.  It's a lot of fun.",7.428427040576935,7.428427040576935
13341,13341,00:24:10:17,00:24:11:18,5264050645694159353.xml,492,It was an accident. ,7.427302747964859,7.427302747964859
17964,17964,00:21:32:11,00:21:34:04,5269245838135402929.xml,428,"But, Dad, I'm going to uni. ",7.426957786083221,7.426957786083221
1894,1894,01:43:40:17,01:43:43:08,5245830105934359183.xml,1895,"Can't you just call a mate?  You know, pull a favour? Nah, sorry.",7.424523681402206,7.424523681402206
4037,4037,01:38:57:18,01:39:01:14,5248439298566680341.xml,1957,It's safe. ,7.420958578586578,7.420958578586578
22924,22924,01:40:33:11,01:40:35:03,5274434588125702436.xml,1831,"What, the three of us? ",7.418820261955261,7.418820261955261
20800,20800,01:35:13:20,01:35:16:09,5271844722846213628.xml,1770,I will never forget that. ,7.4150994420051575,7.4150994420051575
2682,2682,00:31:31:17,00:31:33:02,5248439298566680341.xml,602,"OK, what's the girl's name?  Bernadette Logan. I thought she was a mate of yours?",7.412083446979523,7.412083446979523
2953,2953,00:45:10:10,00:45:18:09,5248439298566680341.xml,873,"So I take it you two don't get  along, then? How long's the name-calling  been going on?",7.411716133356094,7.411716133356094
486,486,00:28:30:01,00:28:33:18,5245830105934359183.xml,487,She's probably  got a good right hook. You better believe it.  What do you reckon?,7.407688349485397,7.407688349485397
18448,18448,00:52:56:22,00:53:04:04,5269245838135402929.xml,912,It's about the flat. ,7.405311614274979,7.405311614274979
2680,2680,00:31:27:20,00:31:30:11,5248439298566680341.xml,600,"But if you're being bullied...  I don't want the teachers involved, Dad.",7.405048608779907,7.405048608779907
17041,17041,01:27:18:11,01:27:21:21,5266645664934403562.xml,1610,"Look, we just want to make  our own way, yeah?  Like you did.",7.402887940406799,7.402887940406799
3441,3441,01:08:09:18,01:08:11:21,5248439298566680341.xml,1361,"Is it(?) Come on, I don't mean  to be funny, but a 12-year-old",7.399921864271164,7.399921864271164
10677,10677,00:02:08:02,00:02:10:11,5258818087037440299.xml,46,"Oh, good boy.  I've always said  that no good came of gambling.",7.3980942368507385,7.3980942368507385
15110,15110,02:04:52:20,02:04:55:09,5264050645694159353.xml,2261,Don't you ever wish you  had something better to do?,7.393835484981537,7.393835484981537
14368,14368,01:21:03:23,01:21:06:15,5264050645694159353.xml,1519,"What, you disagree, do ya?  All right, fine.",7.391565293073654,7.391565293073654
12456,12456,01:35:42:11,01:35:47:02,5258818087037440299.xml,1825,Hi.  I'm Tamwar Masood. ,7.391451299190521,7.391451299190521
19592,19592,00:29:51:04,00:29:55:15,5271844722846213628.xml,562,"Oh, thanks(!) ",7.383430749177933,7.383430749177933
11050,11050,00:20:06:04,00:20:12:16,5258818087037440299.xml,419,"What are YOU doing here?  She needs her jacket. Yeah, well, straight in and out.",7.383345067501068,7.383345067501068
1505,1505,01:20:15:24,01:20:42:01,5245830105934359183.xml,1506,"Don't do anything I wouldn't do!  SHE CHUCKLES Aren't you the dark horse?  I am? A football superstar! Oh, yeah.  Amongst other things.  Who'd have thought it?  I like to keep you on your toes! Bradley.  Ah, result, eh, boss?  Yeah.  About that. Listen, um...  I'm thinking of  making a few changes to the team.",7.377198338508606,7.377198338508606
22068,22068,00:54:42:17,00:54:44:17,5274434588125702436.xml,975,There's something stuck in my head. ,7.3705606162548065,7.3705606162548065
18110,18110,00:31:21:02,00:31:31:06,5269245838135402929.xml,574,"I said I'd check,  but I didn't want to wake you. What about them ones?  They're new. ",7.369636744260788,7.369636744260788
8941,8941,00:13:16:17,00:13:18:09,5256228221757951173.xml,230,What's she said? ,7.367400825023651,7.367400825023651
5233,5233,00:46:46:19,00:46:51:11,5251033029316736209.xml,917,"He's a powerful man.  Yeah.  And we all know your penchant  for ""powerful"" men, don't we?",7.366877049207687,7.366877049207687
12053,12053,01:10:35:07,01:10:38:01,5258818087037440299.xml,1422,"Well, where else would she be going? ",7.3668621480464935,7.3668621480464935
14862,14862,01:50:14:00,01:50:19:09,5264050645694159353.xml,2013,Good girl. ,7.364705950021744,7.364705950021744
2604,2604,00:27:44:17,00:27:49:22,5248439298566680341.xml,524,Good girl. ,7.364705950021744,7.364705950021744
8777,8777,00:04:08:15,00:04:11:04,5256228221757951173.xml,66,The cooker's on the blink.  From day to day I don't know what it's gonna do.,7.3638103902339935,7.3638103902339935
14222,14222,01:12:56:13,01:12:58:24,5264050645694159353.xml,1373,They can be a bit tight.  Let me know if they're chafing.,7.362904399633408,7.362904399633408
1196,1196,01:06:00:15,01:06:04:08,5245830105934359183.xml,1197,"You're a star.  He's a star.  Yeah, isn't he(!) All I need to do is find...  I'll play. You?",7.36272856593132,7.36272856593132
21985,21985,00:49:36:03,00:49:39:16,5274434588125702436.xml,892,"Then you've employed a liar.  So,  go on, sack her!  Go on!  Do it!",7.359390705823898,7.359390705823898
20351,20351,01:09:02:20,01:09:05:05,5271844722846213628.xml,1321,"I can't keep taking time off work!  Look, I've got a stag do tonight!",7.359179854393005,7.359179854393005
9400,9400,00:39:58:23,00:40:00:14,5256228221757951173.xml,689,Ain't you got anything better  to spend your money on? Who said it was my money?,7.356762886047363,7.356762886047363
7668,7668,00:59:31:23,00:59:33:20,5253646087419594905.xml,1059,But we can renew our vows. ,7.354995608329773,7.354995608329773
10785,10785,00:05:48:10,00:05:50:21,5258818087037440299.xml,154,Course you're wanted. ,7.3527805507183075,7.3527805507183075
4907,4907,00:29:23:22,00:29:24:18,5251033029316736209.xml,591,Oi oi oi!  What is all this? ,7.352278381586075,7.352278381586075
7157,7157,00:32:02:06,00:32:04:18,5253646087419594905.xml,548,I could eat that again.  But I'm a woman of restraint.,7.3496222496032715,7.3496222496032715
4613,4613,00:15:07:21,00:15:14:01,5251033029316736209.xml,297,"Ah, changed the locks, have they?  Or has Bianca claimed  squatter's rights?",7.348579168319702,7.348579168319702
8526,8526,01:47:04:10,01:47:08:03,5253646087419594905.xml,1917,I want to keep it that way.  So look at me.,7.346520572900772,7.346520572900772
311,311,00:18:20:18,00:18:26:02,5245830105934359183.xml,312,"Yeah, I'll sort that.  I'm only having ""A""-list, though.  I don't know anyone yet.  So who are we gonna invite?",7.344447076320648,7.344447076320648
11758,11758,00:56:59:12,00:57:02:08,5258818087037440299.xml,1127,"I mean, they can't just suddenly  decide they wanna charge me. I don't think so.",7.344427704811096,7.344427704811096
5670,5670,01:10:06:14,01:10:10:11,5251033029316736209.xml,1354,"Well..  Yeah, go on.",7.343215495347977,7.343215495347977
21495,21495,00:23:39:20,00:23:41:04,5274434588125702436.xml,402,"You do it, an' all.  You're having a laugh, aren't ya?",7.341132313013077,7.341132313013077
1657,1657,01:29:48:23,01:29:53:21,5245830105934359183.xml,1658,Ready?  Not quite.  You look nice. ,7.337980717420578,7.337980717420578
138,138,00:08:19:18,00:08:22:23,5245830105934359183.xml,139,"Should I wear it or, what?  I don't care.  I've gotta have a shower.",7.332991063594818,7.332991063594818
22338,22338,01:08:17:21,01:08:18:22,5274434588125702436.xml,1245,"Right, come on,  I'll pick you out something.",7.331928610801697,7.331928610801697
20373,20373,01:09:59:00,01:10:02:22,5271844722846213628.xml,1343,Thought you was baby-sitting.  It's not really my scene.  I've  had a bit of a traumatic morning.,7.3295071721076965,7.3295071721076965
3521,3521,01:10:56:12,01:11:01:12,5248439298566680341.xml,1441,"They're selfish.  They never  do the washing up, do they?",7.3242925107479095,7.3242925107479095
2800,2800,00:37:12:22,00:37:46:04,5248439298566680341.xml,720,"You probably think you're very funny  and it'll make a good story to tell your mates down the pub. I ain't having that girl messed  about. Who says I'm messing her about? This is the deal. And you'd be very wise to accept it.  Because you don't wanna make an enemy of me, sonny,  you really don't. I just don't know  what to make of him. One minute, he's all over  me, next he's ignoring me, then it's a date,  only it's looking at trains...  I'm just starting to wish  I'd never met him now. If he's mucking you about,  then it's probably best to tell him to sling his hook.",7.322297990322113,7.322297990322113
4798,4798,00:24:47:23,00:24:52:12,5251033029316736209.xml,482,"You've gotta eat something.  I've got a prawn sandwich, ain't I, I got off Patrick.",7.321710884571075,7.321710884571075
357,357,00:20:34:24,00:20:39:06,5245830105934359183.xml,358,Hello.  You must be Fiona.  Hi. I'm Bianca. ,7.321646064519882,7.321646064519882
2473,2473,00:20:42:07,00:20:52:14,5248439298566680341.xml,393,"I tell you what.  This calls for a celebration. I vote we all go over  to the Vic later, kids and all. This wouldn't be anything to do  with trying to show off to Peggy?",7.318934053182602,7.318934053182602
4411,4411,00:04:27:19,00:04:29:01,5251033029316736209.xml,95,I think I'd better...  (take him to the doctor).,7.317555695772171,7.317555695772171
2880,2880,00:41:45:16,00:41:47:10,5248439298566680341.xml,800,What do you mean? ,7.315385341644287,7.315385341644287
16641,16641,01:03:38:22,01:03:43:11,5266645664934403562.xml,1210,What do you mean? ,7.315385341644287,7.315385341644287
6432,6432,01:48:14:23,01:48:17:04,5251033029316736209.xml,2116,"They know the score.  Yeah, I know this one.  It's 0-0.",7.31450617313385,7.31450617313385
3355,3355,01:04:34:20,01:04:37:10,5248439298566680341.xml,1275,Not a house pet like that cat  of yours.  So if you don't mind...,7.314011454582214,7.314011454582214
11388,11388,00:37:09:03,00:37:12:15,5258818087037440299.xml,757,"Dad, do you wanna find  stuff on the internet?",7.313770800828934,7.313770800828934
11684,11684,00:53:46:07,00:53:48:11,5258818087037440299.xml,1053,I don't need your help. ,7.3027074337005615,7.3027074337005615
3105,3105,00:52:01:08,00:52:04:07,5248439298566680341.xml,1025,You've got a big soul...I like that. ,7.292291522026062,7.292291522026062
12938,12938,00:05:05:05,00:05:07:15,5264050645694159353.xml,89,No flirting.  A fiver says  you can't do it. Make it 20.,7.292117178440094,7.292117178440094
5974,5974,01:25:22:16,01:25:23:13,5251033029316736209.xml,1658,What have you done?! ,7.284442335367203,7.284442335367203
20320,20320,01:07:51:05,01:07:57:09,5271844722846213628.xml,1290,Who asked you?  Who asked you? And what have you come up with?  I'm still thinking.,7.284414768218994,7.284414768218994
4350,4350,00:01:45:02,00:01:48:03,5251033029316736209.xml,34,Why don't you skip school?  I'll help you learn your lines.,7.283573597669601,7.283573597669601
7628,7628,00:57:11:11,00:57:12:15,5253646087419594905.xml,1019,"Yeah, well, I couldn't sleep. ",7.280077785253525,7.280077785253525
2772,2772,00:35:50:13,00:35:53:16,5248439298566680341.xml,692,"So far, I've only been able  to photograph 23.",7.275616377592087,7.275616377592087
4021,4021,01:37:38:19,01:37:43:12,5248439298566680341.xml,1941,You tapped up my ex for dirt on me.  What are you scared she'll tell me? Nothing!,7.275395095348358,7.275395095348358
